gene_short_name,V515-06187-A1,TNT-240,TNT-62,TNT-53,TNT-121,TNT-139,TNT-4,TNT-218,TNT-281,TNT-224,TNT-167
CXCL11,0.642556,44.9543,6.47729,117.484,0.0,28.2921,8.87846,3.00026,0.8563930000000001,6.50349,0.0
CXCL13,0.0413495,91.6347,19.8752,13.8145,0.0,4.47169,46.0943,63.1377,61.5422,3.2785800000000003,1116.82
CYP4F8,0.048019099999999995,0.04148230000000001,0.46795200000000003,0.446875,0.464837,0.0,27.8697,2.6428700000000003,1.1115700000000002,0.064249,12.9503
DBI,412.371,118.743,120.785,341.228,121.927,272.91700000000003,273.298,52.9657,104.124,71.4454,722.9010000000001
DEFB1,3.16262,0.0,0.0,1.69422,0.0,0.762547,1.9527599999999998,0.263783,0.755909,75.0567,0.0
DHCR24,38.1374,0.817277,18.6129,20.8399,7.18474,18.4995,25.3035,24.8616,11.9895,35.0216,193.393
DUSP5,2.6614299999999997,19.3721,3.2934900000000003,4.52794,0.0,7.58368,9.615960000000001,2.54009,1.57865,13.804,5.81495
FABP7,2.25652,0.665736,49.2833,0.566084,6.4989,4.85553,1.97922,0.101355,59.3406,0.0,4.80272
FASN,124.609,2.22264,9.07795,10.4043,4.28607,26.8524,69.4728,3.9148099999999997,21.6485,2.27257,2436.27
FGFR4,2.32432,0.0,1.12382,0.23045100000000002,0.156723,0.487249,1.93565,1.14783,10.5211,1.20116,10.5636
FGL2,2.48121,1.62754,6.69295,5.875319999999999,4.5936699999999995,4.2316199999999995,18.1586,6.97558,6.78257,5.29089,3.72151
FOXA1,1.38574,0.212673,5.66134,0.2382,0.0,8.97258,44.0487,0.06618439999999999,1.55029,35.7877,343.30400000000003
FOXC1,9.10755,75.5876,32.0002,34.1132,31.2379,70.1013,6.6412,33.0458,8.70012,9.267430000000001,0.867287
GABRP,8.66089,316.714,410.733,837.778,14.2934,663.0939999999999,3.7613199999999996,1786.59,175.713,0.360717,0.0719074
GALNT7,12.4003,14.0325,12.125,12.0992,5.890619999999999,16.3709,29.7102,15.9673,8.255519999999999,97.6033,21.0465
GBP1,41.394,470.39300000000003,540.702,169.81099999999998,175.52900000000002,219.584,117.684,121.512,535.638,95.76700000000001,54.6539
GCHFR,0.42253100000000005,0.0,0.08474169999999999,0.0,0.0,0.0,0.344589,0.0,0.0,0.12175799999999999,0.0
GPR87,0.9514879999999999,0.10629200000000001,1.6389799999999999,0.6578970000000001,2.2259,8.56737,0.0,1.34816,0.519255,5.18365,0.0
GZMB,1.4986,54.2343,6.41301,5.61985,0.0918933,0.105476,1.33328,6.5088,6.77791,3.7382199999999997,0.0
HGD,4.21735,0.041827699999999995,3.7083,0.533701,2.93827,0.34505,6.88391,0.947161,8.127139999999999,6.23131,59.5357
HTRA1,91.2943,6.5399400000000005,37.4484,18.0935,51.2061,37.3821,291.691,6.942660000000001,9.95982,140.532,34.9726
IDO1,0.29142399999999996,3.4327,33.6168,14.6102,1.0248899999999999,44.8251,1.58873,7.720560000000001,24.7108,23.0307,4.5545800000000005
IGFBP4,13.3498,0.0745325,0.729982,2.04998,13.2206,8.66618,7.64763,0.257484,0.5106609999999999,1.9677200000000001,7.20852
IGHM,55.218999999999994,597.3530000000001,1047.04,45.6794,5.04659,55.1274,43.9422,115.053,213.67,13.8008,10.0345
IGJ,20.0186,100.61200000000001,377.01599999999996,140.38299999999998,0.10924600000000001,65.2352,218.31,103.21799999999999,378.825,39.1471,113.28
IGKC,182.34599999999998,7653.8,9856.55,503.449,29.2,623.875,980.865,1657.02,2270.71,711.2360000000001,481.564
IL23A,0.049007300000000004,0.0,0.264702,0.253118,0.0,0.0,0.0,0.9967530000000001,0.147824,0.06553610000000001,0.0
IL33,0.8833290000000001,0.268377,0.178782,0.556894,0.120374,1.0214299999999998,5.825130000000001,3.07428,1.07443,0.255235,0.0
INPP4B,37.1722,8.53091,13.0048,7.195010000000001,2.65465,14.4823,26.069000000000003,6.77033,3.00811,29.1727,46.8411
ITM2A,5.13433,0.10563199999999999,10.9137,12.1728,6.715789999999999,5.5162,15.3956,21.6812,68.0098,7.06133,25.8363
JAM2,11.2143,0.0881896,5.82519,4.91331,8.22005,1.8531799999999998,17.8065,1.74953,5.9953,12.0033,1.4835
KCNK5,7.320460000000001,0.10784200000000001,1.83848,0.602485,0.9709770000000001,1.0216100000000001,0.166799,0.897033,1.91526,0.0814902,0.153623
KIAA1324,6.46799,10.908,10.6981,10.5274,48.6457,17.5328,15.1323,23.9853,4.29164,42.5417,10.2064
KMO,1.44589,2.61844,4.93658,14.9961,10.4129,2.22641,7.90998,13.1631,24.4904,6.46681,14.1394
KRT14,118.37100000000001,0.409527,234.524,0.707408,12.2244,495.375,3.8259,3.41339,276.062,2.2672,0.150555
KRT16,91.0343,0.552605,51.2569,18.87,8.0908,65.3751,9.11002,24.6943,349.52099999999996,74.8609,0.526784
KRT17,105.34700000000001,2.04527,248.891,16.6569,0.144039,220.483,15.2766,84.8878,219.024,93.2654,7.348389999999999
KRT6A,54.2242,1.48816,39.3992,17.2934,15.0652,172.75400000000002,43.7876,136.69799999999998,622.6469999999999,408.949,41.3597
KRT6B,86.6584,1.1865700000000001,14.9447,35.8075,7.645910000000001,73.2841,10.2424,47.0151,180.32,24.2595,0.0895952
KYNU,14.7879,25.463,6.555810000000001,16.0255,1.53855,2.42706,69.6869,9.0285,2.55798,20.3852,68.2565
LBP,0.573258,0.0,0.18548199999999998,2.55733,0.9388620000000001,0.856867,183.90200000000002,0.642543,0.29639099999999996,3.627,9.54014
LHFP,2.0952,0.0,0.220629,0.0936955,1.08578,0.7534930000000001,2.3965,0.639737,0.0228533,1.07754,2.91939
MFAP4,1.60954,0.0449818,1.2682799999999999,1.21515,3.12375,1.29656,20.6016,2.82112,0.11254700000000001,1.8773799999999998,0.285096
MIA,21.0747,0.0,35.4567,8.06811,10.0155,42.9602,0.0,26.1396,10.8148,0.9400120000000001,0.0
MID1,36.2366,0.157822,39.6211,10.9874,37.5389,13.3447,24.7647,13.0964,14.8445,19.0041,0.998935
MYBL1,4.603619999999999,74.0125,33.6012,145.50799999999998,21.0121,54.0697,3.4451699999999996,7.97081,4.13731,3.09212,18.9003
NEK2,17.1321,24.6302,25.2029,78.344,23.5503,89.38,3.7872,5.3237,30.6035,11.4109,34.501999999999995
NTN3,0.023557599999999998,0.0,0.0,0.0499616,0.0,0.0,0.0,0.0487584,0.0,0.0,0.0
OGN,1.27872,21.5396,9.35918,18.1887,347.38199999999995,11.8601,82.4171,10.2367,36.5507,45.6164,10.6749
PI3,0.0,0.0,0.8526950000000001,4.59305,1.1001299999999998,0.749434,2.09959,25.1613,15.133,1.89675,0.0
PLEKHB1,14.583,0.0,2.45002,0.313393,2.79989,1.25768,0.0,2.25284,0.380533,0.140173,2.0671
PMAIP1,1.6239299999999999,0.139094,4.94654,3.4954300000000003,1.1564299999999998,5.27086,0.09488339999999999,1.89773,10.6012,13.1738,0.0
PSMB9,0.0,13.8639,15.7677,6.66335,12.0092,8.619110000000001,6.91171,22.0108,40.9199,10.1559,4.53273
PTGDS,1.49063,0.945333,0.579019,0.588428,2.60818,3.6436800000000003,2.49494,3.1605,1.7738599999999998,0.288846,0.0
RARRES3,10.7933,0.6503479999999999,17.812,7.36159,3.96567,18.0742,36.1807,48.2855,40.4701,18.9184,13.385
RTP4,0.772275,1.98636,3.40133,2.7307099999999997,2.66109,6.42063,0.0,4.38933,4.15161,2.87871,0.0
S100A1,196.638,4.30047,20.1712,28.8386,2.87935,45.0482,0.0,2.1712599999999997,0.109232,38.8232,10.9158
S100A7,6.579160000000001,0.0,0.45343500000000003,226.52700000000002,0.0,7.319660000000001,138.622,6.70688,58.7633,80.8664,0.0
S100A8,3.4999599999999997,9.6087,0.860568,44.2431,0.0,2.84797,105.69200000000001,5.3621300000000005,14.3193,275.425,40.9234
SCRG1,23.221999999999998,0.2811,15.5805,6.450019999999999,11.3018,0.985764,0.917041,2.0477,0.372302,1.7016200000000001,0.0
SEMA3C,89.189,0.5151819999999999,18.5492,8.49986,75.8396,22.0941,122.228,54.7683,32.1716,45.6935,29.3804
SERHL2,5.02658,0.0,0.8482200000000001,0.96246,4.6203199999999995,2.80262,96.2706,0.398353,0.112596,1.8443200000000002,475.086
SFRP1,35.3095,4.988169999999999,50.8834,17.0348,22.1675,15.2094,2.25192,9.11303,4.82991,0.31843499999999997,4.29796
SIDT1,0.9090090000000001,2.4719,2.8378,1.47696,5.70291,1.9708900000000003,13.2347,10.4605,5.19909,13.8929,43.6153
SOX10,3.84721,0.229275,2.12555,2.81897,2.3355200000000003,3.85785,0.0,0.09406239999999999,0.0,0.0,2.04258
SPDEF,0.141878,0.0,0.125309,0.029937599999999998,1.25775,0.6927949999999999,3.17591,0.0,0.0,2.45309,18.284000000000002
SPRR1B,0.09447810000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0904638,19.5733,0.0
SPTLC2,28.7351,15.8622,30.4717,25.3893,46.7418,99.0664,29.6352,33.454,43.3611,52.7982,100.115
SRPX,12.4869,0.236994,3.95488,1.37933,4.755719999999999,7.10769,6.64019,0.6244350000000001,0.0,5.92513,3.0497400000000003
TCF7L1,11.751,33.1589,18.6337,23.572,11.4588,12.025,7.7230300000000005,16.0211,4.3718699999999995,3.49831,7.44906
TFAP2B,1.18026,0.0,1.32869,0.6125689999999999,0.0,1.54039,7.528460000000001,0.0511936,0.00802045,18.2922,88.6032
THBS4,8.67223,0.373618,2.546,5.73771,30.4901,16.9838,4.58691,4.25511,2.93782,43.7954,13.5348
TNFAIP8,5.97248,15.1801,17.2372,18.9355,7.657830000000001,18.1646,26.519000000000002,37.9827,22.9848,26.8295,26.9164
TNFSF10,24.8142,34.5012,6.9446,29.5446,34.2835,42.7781,23.4715,30.9646,43.6615,27.5024,7.97765
TRIM68,7.67148,0.0,2.36306,0.2459,0.305368,0.0549879,0.779116,3.6204699999999996,13.5519,1.52447,3.56293
TSC22D3,7.24202,0.0,6.88048,11.5905,15.8148,0.42588000000000004,19.5717,13.5572,6.87321,21.898000000000003,81.2312
UBD,0.0,29.6678,17.5477,146.91,0.6697420000000001,10.9428,6.7378,85.5883,137.485,1.80785,1.58e-09
UGT2B28,0.0,0.018775299999999998,1.48948,1.3952,13.3265,0.0,70.8305,0.0,5.3234,1.0239200000000002,364.95
XBP1,26.3139,89.0039,85.7476,37.965,33.0322,92.5017,57.555,25.345,35.2366,54.6752,79.6914
ZCCHC24,0.75321,0.0,0.124046,0.0592135,0.183032,2.05055,1.65927,0.351457,0.0,0.847806,0.7647510000000001
